collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
task,PartyB,Activity I,PartyB,2021-06-23 6:59:00,case_99,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:59:04,case_99,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:59:05,case_99,m3_102,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 6:59:07,case_99,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:59:12,case_99,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:36:44,case_189,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:36:47,case_189,m4_199,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:36:52,case_189,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:36:59,case_189,m1_198,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:37:06,case_189,m4_199,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 7:37:12,case_189,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:37:23,case_189,m5_200,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:37:29,case_189,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:37:35,case_189,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 7:37:40,case_189,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:37:45,case_189,m5_200,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:37:46,case_189,m2_196,send,PartyA,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:37:49,case_189,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:37:57,case_189,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:38:02,case_189,m2_196,receive,,m2,PartyB,
task,PartyB,Activity I,PartyB,2021-06-23 7:38:06,case_189,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:38:14,case_189,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:38:19,case_189,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:38:22,case_189,m3_197,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:38:27,case_189,m3_197,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 7:38:34,case_189,M7_201,send,PartyD,M7,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:38:45,case_189,m1_198,receive,,m1,PartyB,
task,PartyB,Activity L,PartyB,2021-06-23 7:38:49,case_189,,,,,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 7:38:50,case_189,M7_201,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 7:38:54,case_189,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:16:16,case_139,m4_147,send,PartyC,m4,,
task,PartyA,Activity A,PartyA,2021-06-23 7:16:22,case_139,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:16:29,case_139,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:16:44,case_139,m4_147,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 7:16:48,case_139,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:16:56,case_139,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:16:59,case_139,m5_148,send,PartyB,m5,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:17:05,case_139,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:17:05,case_139,m1_146,send,PartyA,m1,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:17:08,case_139,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:17:09,case_139,m5_148,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:17:12,case_139,m2_144,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:17:15,case_139,m2_144,receive,,m2,PartyB,
task,PartyB,Activity G,PartyB,2021-06-23 7:17:18,case_139,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:17:20,case_139,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:17:21,case_139,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:17:30,case_139,m3_145,send,PartyB,m3,,
task,PartyB,Activity I,PartyB,2021-06-23 7:17:34,case_139,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:17:41,case_139,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:17:48,case_139,m1_146,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:17:52,case_139,m3_145,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 7:17:57,case_139,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:18:01,case_139,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:09:28,case_409,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:09:32,case_409,m4_433,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:09:35,case_409,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 9:09:42,case_409,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:09:53,case_409,m4_433,receive,,m4,PartyB,start
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:09:57,case_409,m1_432,send,PartyA,m1,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:10:12,case_409,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:10:18,case_409,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:10:25,case_409,m3_431,send,PartyB,m3,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:10:34,case_409,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:10:37,case_409,m1_432,receive,,m1,PartyB,
task,PartyB,Activity G,PartyB,2021-06-23 9:10:48,case_409,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:10:55,case_409,m2_434,send,,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:11:01,case_409,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:11:06,case_409,m5_435,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:11:08,case_409,m5_435,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:11:13,case_409,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:11:13,case_409,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:11:17,case_409,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:11:22,case_409,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:11:26,case_409,m3_431,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 9:11:27,case_409,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:11:31,case_409,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:42:38,case_489,m4_516,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:42:50,case_489,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:42:58,case_489,m1_515,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:43:11,case_489,m4_516,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 9:43:15,case_489,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:43:20,case_489,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:43:24,case_489,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:43:34,case_489,m5_517,send,PartyB,m5,,
task,PartyA,Activity C,PartyA,2021-06-23 9:43:39,case_489,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:43:50,case_489,m5_517,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:43:56,case_489,m2_518,send,,m2,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:44:09,case_489,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 9:44:10,case_489,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:44:23,case_489,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:44:28,case_489,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:44:32,case_489,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:44:38,case_489,m3_514,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:44:42,case_489,m1_515,receive,,m1,PartyB,
task,PartyB,Activity I,PartyB,2021-06-23 9:44:45,case_489,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:44:46,case_489,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:44:49,case_489,m3_514,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 9:44:50,case_489,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:44:54,case_489,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:27:42,case_169,m4_177,send,PartyC,m4,,
task,PartyA,Activity A,PartyA,2021-06-23 7:27:50,case_169,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:27:59,case_169,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:28:06,case_169,m4_177,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 7:28:11,case_169,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:28:17,case_169,m1_176,send,PartyA,m1,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:28:18,case_169,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 7:28:26,case_169,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:28:29,case_169,m5_178,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:28:34,case_169,m5_178,receive,,m5,PartyC,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:28:44,case_169,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:28:48,case_169,m2_174,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:28:50,case_169,m2_174,receive,,m2,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:29:03,case_169,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:29:04,case_169,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:29:17,case_169,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:29:21,case_169,m3_175,send,PartyB,m3,,
task,PartyB,Activity I,PartyB,2021-06-23 7:29:25,case_169,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:29:32,case_169,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:29:40,case_169,m1_176,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:29:41,case_169,m3_175,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 7:29:43,case_169,M7_179,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 7:29:46,case_169,M7_179,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 7:29:53,case_169,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:29:59,case_169,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:03:47,case_114,m4_119,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:03:52,case_114,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:04:09,case_114,m4_119,receive,,m4,PartyB,start
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:04:11,case_114,m1_118,send,PartyA,m1,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:04:30,case_114,m2_120,send,,m2,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:04:45,case_114,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:04:57,case_114,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:05:08,case_114,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:05:20,case_114,m5_121,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:05:26,case_114,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 7:05:30,case_114,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:05:32,case_114,m5_121,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 7:05:37,case_114,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:05:56,case_114,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:05:56,case_114,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:06:12,case_114,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:06:17,case_114,m3_117,send,PartyB,m3,,
task,PartyB,Activity I,PartyB,2021-06-23 7:06:17,case_114,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:06:25,case_114,m1_118,receive,,m1,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 7:06:29,case_114,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:06:30,case_114,m3_117,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 7:06:33,case_114,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:06:36,case_114,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:41:10,case_339,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:41:14,case_339,m4_359,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:41:21,case_339,m4_359,receive,,m4,PartyB,start
task,PartyA,Activity C,PartyA,2021-06-23 8:41:28,case_339,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:41:36,case_339,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:41:39,case_339,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:41:44,case_339,m1_358,send,PartyA,m1,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:41:54,case_339,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:42:00,case_339,m5_361,send,PartyB,m5,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:42:07,case_339,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:42:11,case_339,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:42:17,case_339,m3_357,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:42:20,case_339,m1_358,receive,,m1,PartyB,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:42:24,case_339,m2_360,send,,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:42:30,case_339,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:42:32,case_339,m5_361,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 8:42:33,case_339,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:42:38,case_339,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:42:38,case_339,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:42:39,case_339,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:42:43,case_339,m3_357,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 8:42:44,case_339,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:42:45,case_339,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:16:04,case_424,m4_449,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:16:17,case_424,m4_449,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 9:16:21,case_424,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:16:30,case_424,m1_448,send,PartyA,m1,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:16:37,case_424,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:16:43,case_424,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:16:48,case_424,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 9:16:48,case_424,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:16:55,case_424,m5_450,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:17:06,case_424,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:17:14,case_424,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:17:15,case_424,m5_450,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:17:18,case_424,m2_446,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:17:19,case_424,m2_446,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 9:17:26,case_424,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:17:34,case_424,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:17:35,case_424,m3_447,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:17:38,case_424,m1_448,receive,,m1,PartyB,
task,PartyB,Activity I,PartyB,2021-06-23 9:17:40,case_424,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:17:43,case_424,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:17:48,case_424,m3_447,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 9:17:49,case_424,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:17:50,case_424,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:05:09,case_399,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:05:13,case_399,m4_422,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:05:17,case_399,m4_422,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 9:05:18,case_399,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:05:20,case_399,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:05:25,case_399,m1_421,send,PartyA,m1,,
task,PartyB,Activity G,PartyB,2021-06-23 9:05:29,case_399,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:05:34,case_399,m5_423,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:05:39,case_399,m5_423,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 9:05:41,case_399,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:05:44,case_399,m2_419,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:05:47,case_399,m2_419,receive,,m2,PartyB,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:05:48,case_399,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:05:52,case_399,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:06:03,case_399,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:06:15,case_399,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:06:20,case_399,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:06:23,case_399,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:06:28,case_399,m3_420,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:06:32,case_399,m3_420,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:06:42,case_399,m1_421,receive,,m1,PartyB,
SendTask,PartyB,Activity M,PartyB,2021-06-23 9:06:48,case_399,M7_424,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 9:06:55,case_399,M7_424,receive,,M7,PartyB,start
task,PartyB,Activity L,PartyB,2021-06-23 9:07:04,case_399,,,,,,
task,PartyD,Activity ZAZ,PartyD,2021-06-23 9:07:09,case_399,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:49:06,case_359,m4_379,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:49:17,case_359,m4_379,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 8:49:22,case_359,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:49:26,case_359,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:49:41,case_359,m5_381,send,PartyB,m5,,
task,PartyA,Activity C,PartyA,2021-06-23 8:49:47,case_359,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:50:01,case_359,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:50:06,case_359,m3_377,send,PartyB,m3,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:50:10,case_359,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:50:10,case_359,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:50:16,case_359,m1_378,send,PartyA,m1,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:50:22,case_359,m1_378,receive,,m1,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:50:31,case_359,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:50:38,case_359,m2_380,send,,m2,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:50:42,case_359,m5_381,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 8:50:44,case_359,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:50:44,case_359,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:50:47,case_359,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:50:50,case_359,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:50:52,case_359,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:50:53,case_359,m3_377,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 8:50:56,case_359,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:50:58,case_359,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:22:59,case_299,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 8:23:10,case_299,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:23:13,case_299,m4_313,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:23:17,case_299,m4_313,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 8:23:18,case_299,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:23:34,case_299,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:23:38,case_299,m1_312,send,PartyA,m1,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:23:51,case_299,m2_314,send,,m2,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:23:54,case_299,m3_311,send,PartyB,m3,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:24:04,case_299,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:24:08,case_299,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:24:13,case_299,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:24:19,case_299,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:24:22,case_299,m1_312,receive,,m1,PartyB,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:24:27,case_299,m5_315,send,PartyB,m5,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:24:33,case_299,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:24:42,case_299,m5_315,receive,,m5,PartyC,
task,PartyB,Activity DD,PartyB,2021-06-23 8:24:46,case_299,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:24:50,case_299,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:24:53,case_299,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:24:57,case_299,m3_311,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 8:24:58,case_299,M7_316,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 8:25:03,case_299,M7_316,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 8:25:04,case_299,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:25:04,case_299,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:19:37,case_9,m4_8,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:19:40,case_9,m4_8,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 6:19:50,case_9,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 6:20:07,case_9,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:20:14,case_9,m1_7,send,PartyA,m1,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:20:27,case_9,m5_9,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:20:30,case_9,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 6:20:36,case_9,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 6:20:44,case_9,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:20:47,case_9,m5_9,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:20:57,case_9,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 6:21:01,case_9,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:21:03,case_9,m2_5,send,PartyA,m2,,
task,PartyB,Activity DD,PartyB,2021-06-23 6:21:08,case_9,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 6:21:12,case_9,m2_5,receive,,m2,PartyB,
task,PartyB,Activity I,PartyB,2021-06-23 6:21:14,case_9,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:21:17,case_9,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 6:21:21,case_9,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:21:25,case_9,m3_6,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:21:26,case_9,m3_6,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 6:21:34,case_9,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:21:39,case_9,m1_7,receive,,m1,PartyB,
task,PartyB,Activity L,PartyB,2021-06-23 6:21:46,case_9,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:11:26,case_269,m4_284,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:11:33,case_269,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:11:40,case_269,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:11:55,case_269,m4_284,receive,,m4,PartyB,start
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:11:58,case_269,m1_283,send,PartyA,m1,,
